,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
27,@BBCWorld,-0.7964,Wed Apr 18 01:31:32 +0000 2018,0.618,0.382,0.0,Turkey's anti-war protesters detained: 'Everything is a crime' https://t.co/E1JWsLiMzY,28
28,@BBCWorld,0.128,Wed Apr 18 01:31:32 +0000 2018,0.248,0.459,0.294,Sweden's deadly problem with hand grenades https://t.co/CJNhbKXaTX,29
29,@BBCWorld,-0.5106,Wed Apr 18 01:31:32 +0000 2018,0.32,0.68,0.0,Sting: 'Cultural appropriation is an ugly term' https://t.co/PeV0OtKpSF,30
30,@BBCWorld,0.0,Wed Apr 18 01:31:32 +0000 2018,0.0,1.0,0.0,Commonwealth Games: A turning point for Indian sport? https://t.co/cRyRl9G2Fz,31
31,@BBCWorld,0.0,Wed Apr 18 00:44:37 +0000 2018,0.0,1.0,0.0,"Barbara Bush, matriarch of US political dynasty, dies at 92 https://t.co/GH1giNY8sP",32
32,@BBCWorld,0.0,Tue Apr 17 23:49:23 +0000 2018,0.0,1.0,0.0,Former US First Lady Barbara Bush dies at 92 https://t.co/lvOhTFTe2v,33
33,@BBCWorld,0.0,Tue Apr 17 23:49:22 +0000 2018,0.0,1.0,0.0,"Braille, strips and tactile signs https://t.co/egZDGQ3y04",34
34,@BBCWorld,-0.5106,Tue Apr 17 21:55:55 +0000 2018,0.268,0.732,0.0,"RT @BBCNorthAmerica: Trump: 'Without me, Olympics would've been a failure' https://t.co/hvI9Vu5QDp",35
35,@BBCWorld,0.0,Tue Apr 17 21:10:42 +0000 2018,0.0,1.0,0.0,Stormy Daniels: 'That's between Trump and his family' https://t.co/aKWSRlxing,36
36,@BBCWorld,0.0,Tue Apr 17 20:51:27 +0000 2018,0.0,1.0,0.0,Watch US tornado rip roof from house https://t.co/tQltrbmZ1V,37
37,@BBCWorld,0.0,Tue Apr 17 20:34:07 +0000 2018,0.0,1.0,0.0,Stormy Daniels unveils sketch of man who 'threatened' her https://t.co/y7qq4g5acK,38
38,@BBCWorld,0.34,Tue Apr 17 20:34:07 +0000 2018,0.0,0.806,0.194,Abe commends Trump for agreeing to summit with Kim Jong-un https://t.co/kKFAWAtVdM,39
39,@BBCWorld,0.0,Tue Apr 17 20:32:52 +0000 2018,0.0,1.0,0.0,RT @BBC_HaveYourSay: When a seven-hour hike turns into a photographic proposal by storytelling artist @LydiaFama to partner and fellow game…,40
40,@BBCWorld,-0.4939,Wed Apr 18 03:48:34 +0000 2018,0.39,0.61,0.0,Malaria experts fear disease's resurgence https://t.co/dppRstozPC,41
41,@BBCWorld,0.0,Wed Apr 18 03:25:32 +0000 2018,0.0,1.0,0.0,"RT @samanthaTVnews: As #starbucks prepares to shut 8000 US stores for racial training over its treatment of 2 black men, we’re asking if th…",42
42,@BBCWorld,-0.5994,Wed Apr 18 02:39:42 +0000 2018,0.45,0.55,0.0,Australian surf event cancelled after shark attacks https://t.co/cvkssQ0MFB,43
43,@BBCWorld,0.5719,Wed Apr 18 01:45:00 +0000 2018,0.0,0.73,0.27,RT @BBCNewsAsia: Jessie J has won China's version of the X Factor. https://t.co/BR0CmirTIM,44
44,@BBCWorld,0.0,Wed Apr 18 01:38:00 +0000 2018,0.0,1.0,0.0,"CIA director Mike Pompeo travelled to Pyongyang for a secret meeting with North Korean leader Kim Jong-un, US media… https://t.co/qwz3ZZgeHv",45
45,@BBCWorld,0.0,Wed Apr 18 01:31:33 +0000 2018,0.0,1.0,0.0,In pictures: Israel at 70 - seven iconic moments https://t.co/9ZVWJdoD5t,46
46,@BBCWorld,0.5859,Wed Apr 18 01:31:32 +0000 2018,0.0,0.676,0.324,Will China beat the world to nuclear fusion and clean energy? https://t.co/iOrhnIEQAm,47
47,@BBCWorld,-0.7964,Wed Apr 18 01:31:32 +0000 2018,0.618,0.382,0.0,Turkey's anti-war protesters detained: 'Everything is a crime' https://t.co/E1JWsLiMzY,48
48,@BBCWorld,0.128,Wed Apr 18 01:31:32 +0000 2018,0.248,0.459,0.294,Sweden's deadly problem with hand grenades https://t.co/CJNhbKXaTX,49
49,@BBCWorld,-0.5106,Wed Apr 18 01:31:32 +0000 2018,0.32,0.68,0.0,Sting: 'Cultural appropriation is an ugly term' https://t.co/PeV0OtKpSF,50
50,@BBCWorld,0.0,Wed Apr 18 01:31:32 +0000 2018,0.0,1.0,0.0,Commonwealth Games: A turning point for Indian sport? https://t.co/cRyRl9G2Fz,51
51,@BBCWorld,0.0,Wed Apr 18 00:44:37 +0000 2018,0.0,1.0,0.0,"Barbara Bush, matriarch of US political dynasty, dies at 92 https://t.co/GH1giNY8sP",52
52,@BBCWorld,0.0,Tue Apr 17 23:49:23 +0000 2018,0.0,1.0,0.0,Former US First Lady Barbara Bush dies at 92 https://t.co/lvOhTFTe2v,53
53,@BBCWorld,0.0,Tue Apr 17 23:49:22 +0000 2018,0.0,1.0,0.0,"Braille, strips and tactile signs https://t.co/egZDGQ3y04",54
54,@BBCWorld,-0.5106,Tue Apr 17 21:55:55 +0000 2018,0.268,0.732,0.0,"RT @BBCNorthAmerica: Trump: 'Without me, Olympics would've been a failure' https://t.co/hvI9Vu5QDp",55
55,@BBCWorld,0.0,Tue Apr 17 21:10:42 +0000 2018,0.0,1.0,0.0,Stormy Daniels: 'That's between Trump and his family' https://t.co/aKWSRlxing,56
56,@BBCWorld,0.0,Tue Apr 17 20:51:27 +0000 2018,0.0,1.0,0.0,Watch US tornado rip roof from house https://t.co/tQltrbmZ1V,57
57,@BBCWorld,0.0,Tue Apr 17 20:34:07 +0000 2018,0.0,1.0,0.0,Stormy Daniels unveils sketch of man who 'threatened' her https://t.co/y7qq4g5acK,58
58,@BBCWorld,0.34,Tue Apr 17 20:34:07 +0000 2018,0.0,0.806,0.194,Abe commends Trump for agreeing to summit with Kim Jong-un https://t.co/kKFAWAtVdM,59
59,@BBCWorld,0.0,Tue Apr 17 20:32:52 +0000 2018,0.0,1.0,0.0,RT @BBC_HaveYourSay: When a seven-hour hike turns into a photographic proposal by storytelling artist @LydiaFama to partner and fellow game…,60
60,@BBCWorld,-0.4939,Wed Apr 18 03:48:34 +0000 2018,0.39,0.61,0.0,Malaria experts fear disease's resurgence https://t.co/dppRstozPC,61
61,@BBCWorld,0.0,Wed Apr 18 03:25:32 +0000 2018,0.0,1.0,0.0,"RT @samanthaTVnews: As #starbucks prepares to shut 8000 US stores for racial training over its treatment of 2 black men, we’re asking if th…",62
62,@BBCWorld,-0.5994,Wed Apr 18 02:39:42 +0000 2018,0.45,0.55,0.0,Australian surf event cancelled after shark attacks https://t.co/cvkssQ0MFB,63
63,@BBCWorld,0.5719,Wed Apr 18 01:45:00 +0000 2018,0.0,0.73,0.27,RT @BBCNewsAsia: Jessie J has won China's version of the X Factor. https://t.co/BR0CmirTIM,64
64,@BBCWorld,0.0,Wed Apr 18 01:38:00 +0000 2018,0.0,1.0,0.0,"CIA director Mike Pompeo travelled to Pyongyang for a secret meeting with North Korean leader Kim Jong-un, US media… https://t.co/qwz3ZZgeHv",65
65,@BBCWorld,0.0,Wed Apr 18 01:31:33 +0000 2018,0.0,1.0,0.0,In pictures: Israel at 70 - seven iconic moments https://t.co/9ZVWJdoD5t,66
66,@BBCWorld,0.5859,Wed Apr 18 01:31:32 +0000 2018,0.0,0.676,0.324,Will China beat the world to nuclear fusion and clean energy? https://t.co/iOrhnIEQAm,67
67,@BBCWorld,-0.7964,Wed Apr 18 01:31:32 +0000 2018,0.618,0.382,0.0,Turkey's anti-war protesters detained: 'Everything is a crime' https://t.co/E1JWsLiMzY,68
68,@BBCWorld,0.128,Wed Apr 18 01:31:32 +0000 2018,0.248,0.459,0.294,Sweden's deadly problem with hand grenades https://t.co/CJNhbKXaTX,69
69,@BBCWorld,-0.5106,Wed Apr 18 01:31:32 +0000 2018,0.32,0.68,0.0,Sting: 'Cultural appropriation is an ugly term' https://t.co/PeV0OtKpSF,70
70,@BBCWorld,0.0,Wed Apr 18 01:31:32 +0000 2018,0.0,1.0,0.0,Commonwealth Games: A turning point for Indian sport? https://t.co/cRyRl9G2Fz,71
71,@BBCWorld,0.0,Wed Apr 18 00:44:37 +0000 2018,0.0,1.0,0.0,"Barbara Bush, matriarch of US political dynasty, dies at 92 https://t.co/GH1giNY8sP",72
72,@BBCWorld,0.0,Tue Apr 17 23:49:23 +0000 2018,0.0,1.0,0.0,Former US First Lady Barbara Bush dies at 92 https://t.co/lvOhTFTe2v,73
73,@BBCWorld,0.0,Tue Apr 17 23:49:22 +0000 2018,0.0,1.0,0.0,"Braille, strips and tactile signs https://t.co/egZDGQ3y04",74
74,@BBCWorld,-0.5106,Tue Apr 17 21:55:55 +0000 2018,0.268,0.732,0.0,"RT @BBCNorthAmerica: Trump: 'Without me, Olympics would've been a failure' https://t.co/hvI9Vu5QDp",75
75,@BBCWorld,0.0,Tue Apr 17 21:10:42 +0000 2018,0.0,1.0,0.0,Stormy Daniels: 'That's between Trump and his family' https://t.co/aKWSRlxing,76
76,@BBCWorld,0.0,Tue Apr 17 20:51:27 +0000 2018,0.0,1.0,0.0,Watch US tornado rip roof from house https://t.co/tQltrbmZ1V,77
77,@BBCWorld,0.0,Tue Apr 17 20:34:07 +0000 2018,0.0,1.0,0.0,Stormy Daniels unveils sketch of man who 'threatened' her https://t.co/y7qq4g5acK,78
78,@BBCWorld,0.34,Tue Apr 17 20:34:07 +0000 2018,0.0,0.806,0.194,Abe commends Trump for agreeing to summit with Kim Jong-un https://t.co/kKFAWAtVdM,79
79,@BBCWorld,0.0,Tue Apr 17 20:32:52 +0000 2018,0.0,1.0,0.0,RT @BBC_HaveYourSay: When a seven-hour hike turns into a photographic proposal by storytelling artist @LydiaFama to partner and fellow game…,80
80,@BBCWorld,-0.4939,Wed Apr 18 03:48:34 +0000 2018,0.39,0.61,0.0,Malaria experts fear disease's resurgence https://t.co/dppRstozPC,81
81,@BBCWorld,0.0,Wed Apr 18 03:25:32 +0000 2018,0.0,1.0,0.0,"RT @samanthaTVnews: As #starbucks prepares to shut 8000 US stores for racial training over its treatment of 2 black men, we’re asking if th…",82
82,@BBCWorld,-0.5994,Wed Apr 18 02:39:42 +0000 2018,0.45,0.55,0.0,Australian surf event cancelled after shark attacks https://t.co/cvkssQ0MFB,83
83,@BBCWorld,0.5719,Wed Apr 18 01:45:00 +0000 2018,0.0,0.73,0.27,RT @BBCNewsAsia: Jessie J has won China's version of the X Factor. https://t.co/BR0CmirTIM,84
84,@BBCWorld,0.0,Wed Apr 18 01:38:00 +0000 2018,0.0,1.0,0.0,"CIA director Mike Pompeo travelled to Pyongyang for a secret meeting with North Korean leader Kim Jong-un, US media… https://t.co/qwz3ZZgeHv",85
85,@BBCWorld,0.0,Wed Apr 18 01:31:33 +0000 2018,0.0,1.0,0.0,In pictures: Israel at 70 - seven iconic moments https://t.co/9ZVWJdoD5t,86
86,@BBCWorld,0.5859,Wed Apr 18 01:31:32 +0000 2018,0.0,0.676,0.324,Will China beat the world to nuclear fusion and clean energy? https://t.co/iOrhnIEQAm,87
87,@BBCWorld,-0.7964,Wed Apr 18 01:31:32 +0000 2018,0.618,0.382,0.0,Turkey's anti-war protesters detained: 'Everything is a crime' https://t.co/E1JWsLiMzY,88
88,@BBCWorld,0.128,Wed Apr 18 01:31:32 +0000 2018,0.248,0.459,0.294,Sweden's deadly problem with hand grenades https://t.co/CJNhbKXaTX,89
89,@BBCWorld,-0.5106,Wed Apr 18 01:31:32 +0000 2018,0.32,0.68,0.0,Sting: 'Cultural appropriation is an ugly term' https://t.co/PeV0OtKpSF,90
90,@BBCWorld,0.0,Wed Apr 18 01:31:32 +0000 2018,0.0,1.0,0.0,Commonwealth Games: A turning point for Indian sport? https://t.co/cRyRl9G2Fz,91
91,@BBCWorld,0.0,Wed Apr 18 00:44:37 +0000 2018,0.0,1.0,0.0,"Barbara Bush, matriarch of US political dynasty, dies at 92 https://t.co/GH1giNY8sP",92
92,@BBCWorld,0.0,Tue Apr 17 23:49:23 +0000 2018,0.0,1.0,0.0,Former US First Lady Barbara Bush dies at 92 https://t.co/lvOhTFTe2v,93
