,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
357,@LoLZven,-0.2867,Sun Mar 11 22:42:57 +0000 2018,0.314,0.461,0.225,"T S motherfucking M

One step closer to playoffs, GG C9!",358
358,@LoLZven,0.0,Sun Mar 11 08:11:31 +0000 2018,0.0,1.0,0.0,@jyzres I can sign it tomorrow if you are at the Arena,359
359,@LoLZven,0.1343,Sun Mar 11 02:12:03 +0000 2018,0.247,0.458,0.295,"TSMMMMMMMMMMMMM

The crowd was insane today! GG",360
360,@LoLZven,0.636,Wed Apr 18 18:53:15 +0000 2018,0.0,0.809,0.191,"RT @LoLZven: We're giving away my @LogitechG setup!

To enter the giveaway -- follow me, follow @TeamSoloMid on twitter, RT and like this p…",361
361,@LoLZven,0.4003,Tue Apr 17 21:31:26 +0000 2018,0.0,0.876,0.124,"We're giving away my @LogitechG setup!

To enter the giveaway -- follow me, follow @TeamSoloMid on twitter, RT and… https://t.co/S5Kni9GGs3",362
362,@LoLZven,0.0,Fri Mar 23 05:19:29 +0000 2018,0.0,1.0,0.0,@parthenaan TSSMMMMMMMMMMMMMMMMMM,363
363,@LoLZven,0.0,Wed Mar 21 03:38:07 +0000 2018,0.0,1.0,0.0,@TSMShady XDDDDDD,364
364,@LoLZven,0.0,Mon Mar 19 19:54:24 +0000 2018,0.0,1.0,0.0,@G2Perkz Lets raid the local kebab shop when I'm back,365
365,@LoLZven,0.617,Mon Mar 19 18:56:37 +0000 2018,0.0,0.777,0.223,RT @konkwon: I will be looking to join a team for summer split. Barely got to play competitive in 2017 despite being around and I am eager…,366
366,@LoLZven,0.625,Mon Mar 19 04:04:56 +0000 2018,0.0,0.709,0.291,"I am so fucking HYPED RIGHT NOW!! TSSSMMMMM!!

GG CG and TL!",367
367,@LoLZven,0.0,Sun Mar 18 22:04:21 +0000 2018,0.0,1.0,0.0,@RiotDeficio Lord Svenningsen and Senor Mithy,368
368,@LoLZven,0.8805,Sun Mar 18 21:59:13 +0000 2018,0.0,0.705,0.295,"WOOO!!! TSSMMMM!! 
So happy with our second half of the split :D

Time to watch the rest of the games and wait for… https://t.co/l0PtoEX0v4",369
369,@LoLZven,-0.296,Sun Mar 18 18:09:48 +0000 2018,0.087,0.913,0.0,"RT @G2Perkz: hahahaha @Expect74 and @Tricklol12 - no job and relegation

mid ad &amp; sup = all in playoff

last year koreans were holding us d…",370
370,@LoLZven,0.9088,Sun Mar 18 00:45:04 +0000 2018,0.0,0.636,0.364,"Not the most exciting game ever but I am very happy we made playoffs, our progress in the second half has been grea… https://t.co/udNmN0lnVa",371
371,@LoLZven,-0.4199,Fri Mar 16 20:55:05 +0000 2018,0.128,0.872,0.0,"RT @TeamSoloMid: The team strikes back against TL and C9 in the latest episode of TSM: Legends!

?? https://t.co/5KQju6t19x https://t.co/wj…",372
372,@LoLZven,-0.3252,Fri Mar 16 05:51:37 +0000 2018,0.206,0.794,0.0,"@LewisFarleyFilm @mithytsm @MikeYeunglol Lewis, I cannot guruantee your safety at lan",373
373,@LoLZven,0.4588,Mon Mar 12 22:00:28 +0000 2018,0.0,0.75,0.25,"oi oi oi my lords, we are live :)

https://t.co/ziYMt49Kxd",374
374,@LoLZven,0.0,Mon Mar 12 19:35:18 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj Legend,375
375,@LoLZven,0.3818,Mon Mar 12 19:27:04 +0000 2018,0.0,0.755,0.245,"RT @Sneaky: Dark Elementalist Lux ?
Photo credit: @estherlynnhhj https://t.co/g8HG3soZTT",376
376,@LoLZven,0.0,Sun Mar 11 23:57:46 +0000 2018,0.0,1.0,0.0,@GiliusLoL Danke bro,377
377,@LoLZven,-0.2867,Sun Mar 11 22:42:57 +0000 2018,0.314,0.461,0.225,"T S motherfucking M

One step closer to playoffs, GG C9!",378
378,@LoLZven,0.0,Sun Mar 11 08:11:31 +0000 2018,0.0,1.0,0.0,@jyzres I can sign it tomorrow if you are at the Arena,379
379,@LoLZven,0.1343,Sun Mar 11 02:12:03 +0000 2018,0.247,0.458,0.295,"TSMMMMMMMMMMMMM

The crowd was insane today! GG",380
380,@LoLZven,0.636,Wed Apr 18 18:53:15 +0000 2018,0.0,0.809,0.191,"RT @LoLZven: We're giving away my @LogitechG setup!

To enter the giveaway -- follow me, follow @TeamSoloMid on twitter, RT and like this p…",381
381,@LoLZven,0.4003,Tue Apr 17 21:31:26 +0000 2018,0.0,0.876,0.124,"We're giving away my @LogitechG setup!

To enter the giveaway -- follow me, follow @TeamSoloMid on twitter, RT and… https://t.co/S5Kni9GGs3",382
382,@LoLZven,0.0,Fri Mar 23 05:19:29 +0000 2018,0.0,1.0,0.0,@parthenaan TSSMMMMMMMMMMMMMMMMMM,383
383,@LoLZven,0.0,Wed Mar 21 03:38:07 +0000 2018,0.0,1.0,0.0,@TSMShady XDDDDDD,384
384,@LoLZven,0.0,Mon Mar 19 19:54:24 +0000 2018,0.0,1.0,0.0,@G2Perkz Lets raid the local kebab shop when I'm back,385
385,@LoLZven,0.617,Mon Mar 19 18:56:37 +0000 2018,0.0,0.777,0.223,RT @konkwon: I will be looking to join a team for summer split. Barely got to play competitive in 2017 despite being around and I am eager…,386
386,@LoLZven,0.625,Mon Mar 19 04:04:56 +0000 2018,0.0,0.709,0.291,"I am so fucking HYPED RIGHT NOW!! TSSSMMMMM!!

GG CG and TL!",387
387,@LoLZven,0.0,Sun Mar 18 22:04:21 +0000 2018,0.0,1.0,0.0,@RiotDeficio Lord Svenningsen and Senor Mithy,388
388,@LoLZven,0.8805,Sun Mar 18 21:59:13 +0000 2018,0.0,0.705,0.295,"WOOO!!! TSSMMMM!! 
So happy with our second half of the split :D

Time to watch the rest of the games and wait for… https://t.co/l0PtoEX0v4",389
389,@LoLZven,-0.296,Sun Mar 18 18:09:48 +0000 2018,0.087,0.913,0.0,"RT @G2Perkz: hahahaha @Expect74 and @Tricklol12 - no job and relegation

mid ad &amp; sup = all in playoff

last year koreans were holding us d…",390
390,@LoLZven,0.9088,Sun Mar 18 00:45:04 +0000 2018,0.0,0.636,0.364,"Not the most exciting game ever but I am very happy we made playoffs, our progress in the second half has been grea… https://t.co/udNmN0lnVa",391
391,@LoLZven,-0.4199,Fri Mar 16 20:55:05 +0000 2018,0.128,0.872,0.0,"RT @TeamSoloMid: The team strikes back against TL and C9 in the latest episode of TSM: Legends!

?? https://t.co/5KQju6t19x https://t.co/wj…",392
392,@LoLZven,-0.3252,Fri Mar 16 05:51:37 +0000 2018,0.206,0.794,0.0,"@LewisFarleyFilm @mithytsm @MikeYeunglol Lewis, I cannot guruantee your safety at lan",393
393,@LoLZven,0.4588,Mon Mar 12 22:00:28 +0000 2018,0.0,0.75,0.25,"oi oi oi my lords, we are live :)

https://t.co/ziYMt49Kxd",394
394,@LoLZven,0.0,Mon Mar 12 19:35:18 +0000 2018,0.0,1.0,0.0,@Sneaky @estherlynnhhj Legend,395
395,@LoLZven,0.3818,Mon Mar 12 19:27:04 +0000 2018,0.0,0.755,0.245,"RT @Sneaky: Dark Elementalist Lux ?
Photo credit: @estherlynnhhj https://t.co/g8HG3soZTT",396
396,@LoLZven,0.0,Sun Mar 11 23:57:46 +0000 2018,0.0,1.0,0.0,@GiliusLoL Danke bro,397
397,@LoLZven,-0.2867,Sun Mar 11 22:42:57 +0000 2018,0.314,0.461,0.225,"T S motherfucking M

One step closer to playoffs, GG C9!",398
398,@LoLZven,0.0,Sun Mar 11 08:11:31 +0000 2018,0.0,1.0,0.0,@jyzres I can sign it tomorrow if you are at the Arena,399
399,@LoLZven,0.1343,Sun Mar 11 02:12:03 +0000 2018,0.247,0.458,0.295,"TSMMMMMMMMMMMMM

The crowd was insane today! GG",400
400,@mithytsm,0.8004,Tue Apr 17 18:03:35 +0000 2018,0.0,0.358,0.642,@yukiomilk wow! thats so realistic lol,401
401,@mithytsm,0.636,Tue Apr 17 18:01:27 +0000 2018,0.0,0.785,0.215,"I'm giving away my current @Logitech setup!

Follow me, follow @TeamSoloMid on twitter, RT and like this post for a… https://t.co/jSqNmEZuGb",402
402,@mithytsm,0.0,Mon Apr 16 00:06:00 +0000 2018,0.0,1.0,0.0,"STREAMING!!!! @Gillette stream today!
https://t.co/CEj2iEOPIR",403
403,@mithytsm,0.0,Fri Apr 13 02:16:16 +0000 2018,0.0,1.0,0.0,@parthenaan @konkwon King Kwon?,404
404,@mithytsm,-0.3182,Fri Apr 06 02:40:19 +0000 2018,0.103,0.897,0.0,"RT @TeamSoloMid: Go behind the scenes of the playoff loss in the final #TSMLegends episode of Spring Split.

?? https://t.co/lLsEQFQrRU htt…",405
405,@mithytsm,0.0,Thu Apr 05 19:57:18 +0000 2018,0.0,1.0,0.0,"stream de fortnite con los coleguis
https://t.co/CEj2iEOPIR",406
406,@mithytsm,0.0,Thu Apr 05 00:03:35 +0000 2018,0.0,1.0,0.0,"FORTNITE LETS GOOO
https://t.co/V481SW6mEZ",407
407,@mithytsm,0.0,Wed Apr 04 19:03:54 +0000 2018,0.0,1.0,0.0,"lets stream some league!!

https://t.co/d0JyhSEgiG",408
408,@mithytsm,0.0,Wed Apr 04 01:36:18 +0000 2018,0.0,1.0,0.0,.@TLDoublelift Finals MVP https://t.co/ulcnFnsypN,409
409,@mithytsm,0.0,Wed Apr 04 00:36:34 +0000 2018,0.0,1.0,0.0,"streaming some more fortnite squads!!

https://t.co/CEj2iEOPIR",410
410,@mithytsm,0.0,Tue Apr 03 20:08:54 +0000 2018,0.0,1.0,0.0,yuos @Cristiano que locura,411
411,@mithytsm,0.0,Tue Apr 03 01:52:18 +0000 2018,0.0,1.0,0.0,"gonna be streaming some fortnite! watch and learn Im @TSM_Myth smurf

https://t.co/CEj2iEOPIR",412
412,@mithytsm,0.4574,Mon Apr 02 20:43:41 +0000 2018,0.0,0.701,0.299,"Stream on! let the memes be dreams

https://t.co/CEj2iEOPIR",413
413,@mithytsm,0.079,Mon Apr 02 02:44:15 +0000 2018,0.3,0.451,0.248,@TLDoublelift so sorry to hear that. stay strong :/,414
414,@mithytsm,0.2023,Fri Mar 30 19:25:03 +0000 2018,0.0,0.917,0.083,RT @LogitechG: Our first Logitech G PRO Gaming Headset was designed for and built with the world's top #esports professionals. #PlayToWin #…,415
415,@mithytsm,0.1436,Sun Mar 25 22:37:49 +0000 2018,0.135,0.676,0.189,Can't believe we lost. Got hard outperformed. Ggwp @CG_Hakuho,416
416,@mithytsm,0.0,Sun Mar 25 15:32:37 +0000 2018,0.0,1.0,0.0,OI OI OI,417
417,@mithytsm,0.0,Sat Mar 24 18:01:48 +0000 2018,0.0,1.0,0.0,"RT @TeamSoloMid: Follow the team's journey through the tiebreaker gauntlet in the latest episode of #TSMLegends!

?? https://t.co/iWOnBPYci…",418
418,@mithytsm,0.0,Sat Mar 24 02:59:20 +0000 2018,0.0,1.0,0.0,RT @FORG1VENGRE: You are a hardstuck 1000games 50% winratio mcdonaldo ape delusional 150kg fatherpays player if u think C9 or RNG would hav…,419
419,@mithytsm,-0.4184,Tue Mar 20 19:14:32 +0000 2018,0.112,0.888,0.0,"RT @TeamSoloMid: .@Bjergsen has been dominating in the LCS on Ryze! Learn how he does it in his latest guide!

?? https://t.co/0JtnAam1uT h…",420
420,@mithytsm,0.8004,Tue Apr 17 18:03:35 +0000 2018,0.0,0.358,0.642,@yukiomilk wow! thats so realistic lol,421
421,@mithytsm,0.636,Tue Apr 17 18:01:27 +0000 2018,0.0,0.785,0.215,"I'm giving away my current @Logitech setup!

Follow me, follow @TeamSoloMid on twitter, RT and like this post for a… https://t.co/jSqNmEZuGb",422
422,@mithytsm,0.0,Mon Apr 16 00:06:00 +0000 2018,0.0,1.0,0.0,"STREAMING!!!! @Gillette stream today!
https://t.co/CEj2iEOPIR",423
423,@mithytsm,0.0,Fri Apr 13 02:16:16 +0000 2018,0.0,1.0,0.0,@parthenaan @konkwon King Kwon?,424
424,@mithytsm,-0.3182,Fri Apr 06 02:40:19 +0000 2018,0.103,0.897,0.0,"RT @TeamSoloMid: Go behind the scenes of the playoff loss in the final #TSMLegends episode of Spring Split.

?? https://t.co/lLsEQFQrRU htt…",425
425,@mithytsm,0.0,Thu Apr 05 19:57:18 +0000 2018,0.0,1.0,0.0,"stream de fortnite con los coleguis
https://t.co/CEj2iEOPIR",426
426,@mithytsm,0.0,Thu Apr 05 00:03:35 +0000 2018,0.0,1.0,0.0,"FORTNITE LETS GOOO
https://t.co/V481SW6mEZ",427
427,@mithytsm,0.0,Wed Apr 04 19:03:54 +0000 2018,0.0,1.0,0.0,"lets stream some league!!

https://t.co/d0JyhSEgiG",428
428,@mithytsm,0.0,Wed Apr 04 01:36:18 +0000 2018,0.0,1.0,0.0,.@TLDoublelift Finals MVP https://t.co/ulcnFnsypN,429
429,@mithytsm,0.0,Wed Apr 04 00:36:34 +0000 2018,0.0,1.0,0.0,"streaming some more fortnite squads!!

https://t.co/CEj2iEOPIR",430
430,@mithytsm,0.0,Tue Apr 03 20:08:54 +0000 2018,0.0,1.0,0.0,yuos @Cristiano que locura,431
431,@mithytsm,0.0,Tue Apr 03 01:52:18 +0000 2018,0.0,1.0,0.0,"gonna be streaming some fortnite! watch and learn Im @TSM_Myth smurf

https://t.co/CEj2iEOPIR",432
432,@mithytsm,0.4574,Mon Apr 02 20:43:41 +0000 2018,0.0,0.701,0.299,"Stream on! let the memes be dreams

https://t.co/CEj2iEOPIR",433
433,@mithytsm,0.079,Mon Apr 02 02:44:15 +0000 2018,0.3,0.451,0.248,@TLDoublelift so sorry to hear that. stay strong :/,434
434,@mithytsm,0.2023,Fri Mar 30 19:25:03 +0000 2018,0.0,0.917,0.083,RT @LogitechG: Our first Logitech G PRO Gaming Headset was designed for and built with the world's top #esports professionals. #PlayToWin #…,435
435,@mithytsm,0.1436,Sun Mar 25 22:37:49 +0000 2018,0.135,0.676,0.189,Can't believe we lost. Got hard outperformed. Ggwp @CG_Hakuho,436
436,@mithytsm,0.0,Sun Mar 25 15:32:37 +0000 2018,0.0,1.0,0.0,OI OI OI,437
437,@mithytsm,0.0,Sat Mar 24 18:01:48 +0000 2018,0.0,1.0,0.0,"RT @TeamSoloMid: Follow the team's journey through the tiebreaker gauntlet in the latest episode of #TSMLegends!

?? https://t.co/iWOnBPYci…",438
438,@mithytsm,0.0,Sat Mar 24 02:59:20 +0000 2018,0.0,1.0,0.0,RT @FORG1VENGRE: You are a hardstuck 1000games 50% winratio mcdonaldo ape delusional 150kg fatherpays player if u think C9 or RNG would hav…,439
439,@mithytsm,-0.4184,Tue Mar 20 19:14:32 +0000 2018,0.112,0.888,0.0,"RT @TeamSoloMid: .@Bjergsen has been dominating in the LCS on Ryze! Learn how he does it in his latest guide!

?? https://t.co/0JtnAam1uT h…",440
440,@mithytsm,0.8004,Tue Apr 17 18:03:35 +0000 2018,0.0,0.358,0.642,@yukiomilk wow! thats so realistic lol,441
441,@mithytsm,0.636,Tue Apr 17 18:01:27 +0000 2018,0.0,0.785,0.215,"I'm giving away my current @Logitech setup!

Follow me, follow @TeamSoloMid on twitter, RT and like this post for a… https://t.co/jSqNmEZuGb",442
442,@mithytsm,0.0,Mon Apr 16 00:06:00 +0000 2018,0.0,1.0,0.0,"STREAMING!!!! @Gillette stream today!
https://t.co/CEj2iEOPIR",443
443,@mithytsm,0.0,Fri Apr 13 02:16:16 +0000 2018,0.0,1.0,0.0,@parthenaan @konkwon King Kwon?,444
444,@mithytsm,-0.3182,Fri Apr 06 02:40:19 +0000 2018,0.103,0.897,0.0,"RT @TeamSoloMid: Go behind the scenes of the playoff loss in the final #TSMLegends episode of Spring Split.

?? https://t.co/lLsEQFQrRU htt…",445
445,@mithytsm,0.0,Thu Apr 05 19:57:18 +0000 2018,0.0,1.0,0.0,"stream de fortnite con los coleguis
https://t.co/CEj2iEOPIR",446
446,@mithytsm,0.0,Thu Apr 05 00:03:35 +0000 2018,0.0,1.0,0.0,"FORTNITE LETS GOOO
https://t.co/V481SW6mEZ",447
447,@mithytsm,0.0,Wed Apr 04 19:03:54 +0000 2018,0.0,1.0,0.0,"lets stream some league!!

https://t.co/d0JyhSEgiG",448
448,@mithytsm,0.0,Wed Apr 04 01:36:18 +0000 2018,0.0,1.0,0.0,.@TLDoublelift Finals MVP https://t.co/ulcnFnsypN,449
449,@mithytsm,0.0,Wed Apr 04 00:36:34 +0000 2018,0.0,1.0,0.0,"streaming some more fortnite squads!!

https://t.co/CEj2iEOPIR",450
450,@mithytsm,0.0,Tue Apr 03 20:08:54 +0000 2018,0.0,1.0,0.0,yuos @Cristiano que locura,451
451,@mithytsm,0.0,Tue Apr 03 01:52:18 +0000 2018,0.0,1.0,0.0,"gonna be streaming some fortnite! watch and learn Im @TSM_Myth smurf

https://t.co/CEj2iEOPIR",452
452,@mithytsm,0.4574,Mon Apr 02 20:43:41 +0000 2018,0.0,0.701,0.299,"Stream on! let the memes be dreams

https://t.co/CEj2iEOPIR",453
453,@mithytsm,0.079,Mon Apr 02 02:44:15 +0000 2018,0.3,0.451,0.248,@TLDoublelift so sorry to hear that. stay strong :/,454
454,@mithytsm,0.2023,Fri Mar 30 19:25:03 +0000 2018,0.0,0.917,0.083,RT @LogitechG: Our first Logitech G PRO Gaming Headset was designed for and built with the world's top #esports professionals. #PlayToWin #…,455
455,@mithytsm,0.1436,Sun Mar 25 22:37:49 +0000 2018,0.135,0.676,0.189,Can't believe we lost. Got hard outperformed. Ggwp @CG_Hakuho,456
456,@mithytsm,0.0,Sun Mar 25 15:32:37 +0000 2018,0.0,1.0,0.0,OI OI OI,457
457,@mithytsm,0.0,Sat Mar 24 18:01:48 +0000 2018,0.0,1.0,0.0,"RT @TeamSoloMid: Follow the team's journey through the tiebreaker gauntlet in the latest episode of #TSMLegends!

?? https://t.co/iWOnBPYci…",458
458,@mithytsm,0.0,Sat Mar 24 02:59:20 +0000 2018,0.0,1.0,0.0,RT @FORG1VENGRE: You are a hardstuck 1000games 50% winratio mcdonaldo ape delusional 150kg fatherpays player if u think C9 or RNG would hav…,459
459,@mithytsm,-0.4184,Tue Mar 20 19:14:32 +0000 2018,0.112,0.888,0.0,"RT @TeamSoloMid: .@Bjergsen has been dominating in the LCS on Ryze! Learn how he does it in his latest guide!

?? https://t.co/0JtnAam1uT h…",460
460,@mithytsm,0.8004,Tue Apr 17 18:03:35 +0000 2018,0.0,0.358,0.642,@yukiomilk wow! thats so realistic lol,461
461,@mithytsm,0.636,Tue Apr 17 18:01:27 +0000 2018,0.0,0.785,0.215,"I'm giving away my current @Logitech setup!

Follow me, follow @TeamSoloMid on twitter, RT and like this post for a… https://t.co/jSqNmEZuGb",462
462,@mithytsm,0.0,Mon Apr 16 00:06:00 +0000 2018,0.0,1.0,0.0,"STREAMING!!!! @Gillette stream today!
https://t.co/CEj2iEOPIR",463
463,@mithytsm,0.0,Fri Apr 13 02:16:16 +0000 2018,0.0,1.0,0.0,@parthenaan @konkwon King Kwon?,464
464,@mithytsm,-0.3182,Fri Apr 06 02:40:19 +0000 2018,0.103,0.897,0.0,"RT @TeamSoloMid: Go behind the scenes of the playoff loss in the final #TSMLegends episode of Spring Split.

?? https://t.co/lLsEQFQrRU htt…",465
465,@mithytsm,0.0,Thu Apr 05 19:57:18 +0000 2018,0.0,1.0,0.0,"stream de fortnite con los coleguis
https://t.co/CEj2iEOPIR",466
466,@mithytsm,0.0,Thu Apr 05 00:03:35 +0000 2018,0.0,1.0,0.0,"FORTNITE LETS GOOO
https://t.co/V481SW6mEZ",467
467,@mithytsm,0.0,Wed Apr 04 19:03:54 +0000 2018,0.0,1.0,0.0,"lets stream some league!!

https://t.co/d0JyhSEgiG",468
468,@mithytsm,0.0,Wed Apr 04 01:36:18 +0000 2018,0.0,1.0,0.0,.@TLDoublelift Finals MVP https://t.co/ulcnFnsypN,469
469,@mithytsm,0.0,Wed Apr 04 00:36:34 +0000 2018,0.0,1.0,0.0,"streaming some more fortnite squads!!

https://t.co/CEj2iEOPIR",470
470,@mithytsm,0.0,Tue Apr 03 20:08:54 +0000 2018,0.0,1.0,0.0,yuos @Cristiano que locura,471
471,@mithytsm,0.0,Tue Apr 03 01:52:18 +0000 2018,0.0,1.0,0.0,"gonna be streaming some fortnite! watch and learn Im @TSM_Myth smurf

https://t.co/CEj2iEOPIR",472
472,@mithytsm,0.4574,Mon Apr 02 20:43:41 +0000 2018,0.0,0.701,0.299,"Stream on! let the memes be dreams

https://t.co/CEj2iEOPIR",473
473,@mithytsm,0.079,Mon Apr 02 02:44:15 +0000 2018,0.3,0.451,0.248,@TLDoublelift so sorry to hear that. stay strong :/,474
474,@mithytsm,0.2023,Fri Mar 30 19:25:03 +0000 2018,0.0,0.917,0.083,RT @LogitechG: Our first Logitech G PRO Gaming Headset was designed for and built with the world's top #esports professionals. #PlayToWin #…,475
475,@mithytsm,0.1436,Sun Mar 25 22:37:49 +0000 2018,0.135,0.676,0.189,Can't believe we lost. Got hard outperformed. Ggwp @CG_Hakuho,476
476,@mithytsm,0.0,Sun Mar 25 15:32:37 +0000 2018,0.0,1.0,0.0,OI OI OI,477
477,@mithytsm,0.0,Sat Mar 24 18:01:48 +0000 2018,0.0,1.0,0.0,"RT @TeamSoloMid: Follow the team's journey through the tiebreaker gauntlet in the latest episode of #TSMLegends!

?? https://t.co/iWOnBPYci…",478
478,@mithytsm,0.0,Sat Mar 24 02:59:20 +0000 2018,0.0,1.0,0.0,RT @FORG1VENGRE: You are a hardstuck 1000games 50% winratio mcdonaldo ape delusional 150kg fatherpays player if u think C9 or RNG would hav…,479
479,@mithytsm,-0.4184,Tue Mar 20 19:14:32 +0000 2018,0.112,0.888,0.0,"RT @TeamSoloMid: .@Bjergsen has been dominating in the LCS on Ryze! Learn how he does it in his latest guide!

?? https://t.co/0JtnAam1uT h…",480
480,@mithytsm,0.8004,Tue Apr 17 18:03:35 +0000 2018,0.0,0.358,0.642,@yukiomilk wow! thats so realistic lol,481
481,@mithytsm,0.636,Tue Apr 17 18:01:27 +0000 2018,0.0,0.785,0.215,"I'm giving away my current @Logitech setup!

Follow me, follow @TeamSoloMid on twitter, RT and like this post for a… https://t.co/jSqNmEZuGb",482
482,@mithytsm,0.0,Mon Apr 16 00:06:00 +0000 2018,0.0,1.0,0.0,"STREAMING!!!! @Gillette stream today!
https://t.co/CEj2iEOPIR",483
483,@mithytsm,0.0,Fri Apr 13 02:16:16 +0000 2018,0.0,1.0,0.0,@parthenaan @konkwon King Kwon?,484
484,@mithytsm,-0.3182,Fri Apr 06 02:40:19 +0000 2018,0.103,0.897,0.0,"RT @TeamSoloMid: Go behind the scenes of the playoff loss in the final #TSMLegends episode of Spring Split.

?? https://t.co/lLsEQFQrRU htt…",485
485,@mithytsm,0.0,Thu Apr 05 19:57:18 +0000 2018,0.0,1.0,0.0,"stream de fortnite con los coleguis
https://t.co/CEj2iEOPIR",486
486,@mithytsm,0.0,Thu Apr 05 00:03:35 +0000 2018,0.0,1.0,0.0,"FORTNITE LETS GOOO
https://t.co/V481SW6mEZ",487
487,@mithytsm,0.0,Wed Apr 04 19:03:54 +0000 2018,0.0,1.0,0.0,"lets stream some league!!

https://t.co/d0JyhSEgiG",488
488,@mithytsm,0.0,Wed Apr 04 01:36:18 +0000 2018,0.0,1.0,0.0,.@TLDoublelift Finals MVP https://t.co/ulcnFnsypN,489
489,@mithytsm,0.0,Wed Apr 04 00:36:34 +0000 2018,0.0,1.0,0.0,"streaming some more fortnite squads!!

https://t.co/CEj2iEOPIR",490
490,@mithytsm,0.0,Tue Apr 03 20:08:54 +0000 2018,0.0,1.0,0.0,yuos @Cristiano que locura,491
491,@mithytsm,0.0,Tue Apr 03 01:52:18 +0000 2018,0.0,1.0,0.0,"gonna be streaming some fortnite! watch and learn Im @TSM_Myth smurf

https://t.co/CEj2iEOPIR",492
492,@mithytsm,0.4574,Mon Apr 02 20:43:41 +0000 2018,0.0,0.701,0.299,"Stream on! let the memes be dreams

https://t.co/CEj2iEOPIR",493
493,@mithytsm,0.079,Mon Apr 02 02:44:15 +0000 2018,0.3,0.451,0.248,@TLDoublelift so sorry to hear that. stay strong :/,494
494,@mithytsm,0.2023,Fri Mar 30 19:25:03 +0000 2018,0.0,0.917,0.083,RT @LogitechG: Our first Logitech G PRO Gaming Headset was designed for and built with the world's top #esports professionals. #PlayToWin #…,495
495,@mithytsm,0.1436,Sun Mar 25 22:37:49 +0000 2018,0.135,0.676,0.189,Can't believe we lost. Got hard outperformed. Ggwp @CG_Hakuho,496
496,@mithytsm,0.0,Sun Mar 25 15:32:37 +0000 2018,0.0,1.0,0.0,OI OI OI,497
497,@mithytsm,0.0,Sat Mar 24 18:01:48 +0000 2018,0.0,1.0,0.0,"RT @TeamSoloMid: Follow the team's journey through the tiebreaker gauntlet in the latest episode of #TSMLegends!

?? https://t.co/iWOnBPYci…",498
498,@mithytsm,0.0,Sat Mar 24 02:59:20 +0000 2018,0.0,1.0,0.0,RT @FORG1VENGRE: You are a hardstuck 1000games 50% winratio mcdonaldo ape delusional 150kg fatherpays player if u think C9 or RNG would hav…,499
499,@mithytsm,-0.4184,Tue Mar 20 19:14:32 +0000 2018,0.112,0.888,0.0,"RT @TeamSoloMid: .@Bjergsen has been dominating in the LCS on Ryze! Learn how he does it in his latest guide!

?? https://t.co/0JtnAam1uT h…",500
