,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
395,@Cody_Sun1,0.5399,Sat Apr 07 17:14:21 +0000 2018,0.0,0.742,0.258,The sunners squad is one of the strongest army out there!!,396
396,@Cody_Sun1,0.8217,Fri Apr 06 18:38:29 +0000 2018,0.0,0.283,0.717,@valetum @100Thieves Thanks! Looks great!,397
397,@Cody_Sun1,0.6486,Wed Apr 04 07:12:55 +0000 2018,0.0,0.159,0.841,@Link115_ lol thx,398
398,@Cody_Sun1,-0.6679,Wed Apr 04 07:02:56 +0000 2018,0.359,0.641,0.0,Lee Sin Montage in 1 game Ft. BioFrost Thresh!!! https://t.co/MmFngNw8x2,399
399,@Cody_Sun1,0.7964,Tue Apr 03 08:03:20 +0000 2018,0.0,0.679,0.321,"Feel blessed to lane alongside with one of the nicest person I've ever met. @ Los Angeles,… https://t.co/hwDHyxYRrr",400
400,@aphromoo,0.6688,Wed Apr 18 21:43:26 +0000 2018,0.0,0.522,0.478,Getting ready to watch the Cavs play!! https://t.co/griMltUmlO,401
401,@aphromoo,0.3182,Wed Apr 18 02:00:40 +0000 2018,0.0,0.685,0.315,@sonii_irl @100Thieves Lookin fresh my man.,402
402,@aphromoo,0.5399,Tue Apr 17 21:23:12 +0000 2018,0.0,0.668,0.332,@DisguisedToast Hey thanks boss... I’ll check these out!!,403
403,@aphromoo,0.34,Tue Apr 17 15:27:49 +0000 2018,0.0,0.862,0.138,"Looking up some Priest/Paladin decks to play some Hearthstone during offseason, any decks I should be runnin?",404
404,@aphromoo,0.6841,Mon Apr 16 08:09:26 +0000 2018,0.0,0.393,0.607,"@ahhhdi LMAO, i feel dat",405
405,@aphromoo,0.0,Sun Apr 15 07:27:31 +0000 2018,0.0,1.0,0.0,"RT @gakiloroth: fortinting with aphro,jolo, spooki

https://t.co/cZdOrO5QYz",406
406,@aphromoo,0.0545,Thu Apr 12 03:10:19 +0000 2018,0.185,0.618,0.196,"@Link115_ yea bro its still going
you watched that shit so fast... a TRUE WEEB",407
407,@aphromoo,0.0,Thu Apr 12 03:01:08 +0000 2018,0.0,1.0,0.0,"@blakeir Hey dude, after this post I have to unfollow you.... apologies.",408
408,@aphromoo,0.0,Thu Apr 12 02:56:58 +0000 2018,0.0,1.0,0.0,"@Mrs5oooWatts lmaooo, we watchin STEINS GATE or what",409
409,@aphromoo,0.4019,Wed Apr 11 23:35:38 +0000 2018,0.0,0.27,0.73,@blakeir yes,410
410,@aphromoo,0.8196,Wed Apr 11 23:29:37 +0000 2018,0.0,0.614,0.386,last ep of darling in the franxx had be ballin... that was so good,411
411,@aphromoo,0.5719,Tue Apr 10 19:25:09 +0000 2018,0.0,0.448,0.552,@Dardochlol Happy birthday baby,412
412,@aphromoo,0.4404,Mon Apr 09 21:19:15 +0000 2018,0.0,0.633,0.367,@ahhhdi Thanks for the recommendation ??,413
