,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
406,@Smoothie,0.0,Wed Apr 04 08:01:12 +0000 2018,0.0,1.0,0.0,@Moon1 Bro which theatre,407
407,@Smoothie,0.7269,Wed Apr 04 00:08:12 +0000 2018,0.0,0.141,0.859,@Contractz Pretty good.,408
408,@Smoothie,0.0,Wed Apr 04 00:07:54 +0000 2018,0.0,1.0,0.0,@Mushyee NANI????,409
409,@Smoothie,0.6652,Tue Apr 03 23:53:03 +0000 2018,0.0,0.808,0.192,@ScopelBruno yeah same Asta's yelling took a bit to get used to but once you look past it the rest of the anime is actually good,410
410,@Smoothie,0.4404,Tue Apr 03 23:28:09 +0000 2018,0.0,0.58,0.42,Black Clover is a good anime.,411
411,@Smoothie,0.0667,Mon Apr 02 02:39:30 +0000 2018,0.282,0.488,0.23,@TLDoublelift I'm so sorry for your loss Peter stay strong,412
412,@Smoothie,0.0,Mon Apr 02 00:07:48 +0000 2018,0.0,1.0,0.0,Caitlyn* ?,413
413,@Smoothie,0.0,Mon Apr 02 00:04:11 +0000 2018,0.0,1.0,0.0,NALCS = Caitlin difference,414
414,@Smoothie,0.0,Sun Apr 01 23:48:00 +0000 2018,0.0,1.0,0.0,Febi is so goooooooddd,415
415,@Smoothie,0.7096,Sat Mar 31 04:18:26 +0000 2018,0.0,0.688,0.312,.@Stewie good luck on ur new team homie if ur ever around let's hang out ?,416
416,@Smoothie,-0.7003,Sun Mar 25 22:24:35 +0000 2018,0.744,0.256,0.0,Holy fuck TSM lost,417
417,@Smoothie,-0.4122,Sun Mar 25 01:59:23 +0000 2018,0.254,0.644,0.103,Can't express how disappointed I am about losing today. Sorry I wasn't good enough and could've done so much more t… https://t.co/tVQbJmx4kF,418
418,@Smoothie,0.0,Sat Mar 24 17:50:37 +0000 2018,0.0,1.0,0.0,Game day,419
419,@Smoothie,-0.1779,Mon Mar 19 05:15:13 +0000 2018,0.188,0.694,0.118,Sorry for failing all the fans supporting us. Our performance today was inexcusable. I'll work harder than I've eve… https://t.co/62QS4N0ERh,420
420,@Smoothie,0.25,Mon Apr 16 03:59:56 +0000 2018,0.0,0.882,0.118,I have a love/hate relationship with Korean solo queue.. Everyone aside from bot lane plays assassins/damage dealer… https://t.co/BZXparKMpi,421
421,@Smoothie,0.0,Wed Apr 11 18:28:16 +0000 2018,0.0,1.0,0.0,? ?? ?? https://t.co/z5L5lSGtQ7,422
422,@Smoothie,0.0,Sun Apr 08 22:06:08 +0000 2018,0.0,1.0,0.0,Impact 50 cs at 14 minutes feelsbadman,423
423,@Smoothie,0.0,Sun Apr 08 07:34:13 +0000 2018,0.0,1.0,0.0,@OddOrangeLoL 168 but I skipped all the filler,424
424,@Smoothie,0.4404,Sun Apr 08 07:04:22 +0000 2018,0.0,0.791,0.209,@OddOrangeLoL Broo I'm in the process of rewatching Bleach rn good stuff,425
425,@Smoothie,0.2247,Sun Apr 08 05:09:02 +0000 2018,0.09,0.786,0.124,Kinda regretting not going to Miami or PAX with my free time to hangout and meet people.. Haven't been to an event… https://t.co/LUDYENOuzV,426
426,@Smoothie,0.0,Wed Apr 04 08:01:12 +0000 2018,0.0,1.0,0.0,@Moon1 Bro which theatre,427
427,@Smoothie,0.7269,Wed Apr 04 00:08:12 +0000 2018,0.0,0.141,0.859,@Contractz Pretty good.,428
428,@Smoothie,0.0,Wed Apr 04 00:07:54 +0000 2018,0.0,1.0,0.0,@Mushyee NANI????,429
429,@Smoothie,0.6652,Tue Apr 03 23:53:03 +0000 2018,0.0,0.808,0.192,@ScopelBruno yeah same Asta's yelling took a bit to get used to but once you look past it the rest of the anime is actually good,430
430,@Smoothie,0.4404,Tue Apr 03 23:28:09 +0000 2018,0.0,0.58,0.42,Black Clover is a good anime.,431
431,@Smoothie,0.0667,Mon Apr 02 02:39:30 +0000 2018,0.282,0.488,0.23,@TLDoublelift I'm so sorry for your loss Peter stay strong,432
432,@Smoothie,0.0,Mon Apr 02 00:07:48 +0000 2018,0.0,1.0,0.0,Caitlyn* ?,433
433,@Smoothie,0.0,Mon Apr 02 00:04:11 +0000 2018,0.0,1.0,0.0,NALCS = Caitlin difference,434
434,@Smoothie,0.0,Sun Apr 01 23:48:00 +0000 2018,0.0,1.0,0.0,Febi is so goooooooddd,435
435,@Smoothie,0.7096,Sat Mar 31 04:18:26 +0000 2018,0.0,0.688,0.312,.@Stewie good luck on ur new team homie if ur ever around let's hang out ?,436
436,@Smoothie,-0.7003,Sun Mar 25 22:24:35 +0000 2018,0.744,0.256,0.0,Holy fuck TSM lost,437
437,@Smoothie,-0.4122,Sun Mar 25 01:59:23 +0000 2018,0.254,0.644,0.103,Can't express how disappointed I am about losing today. Sorry I wasn't good enough and could've done so much more t… https://t.co/tVQbJmx4kF,438
438,@Smoothie,0.0,Sat Mar 24 17:50:37 +0000 2018,0.0,1.0,0.0,Game day,439
439,@Smoothie,-0.1779,Mon Mar 19 05:15:13 +0000 2018,0.188,0.694,0.118,Sorry for failing all the fans supporting us. Our performance today was inexcusable. I'll work harder than I've eve… https://t.co/62QS4N0ERh,440
440,@Smoothie,0.25,Mon Apr 16 03:59:56 +0000 2018,0.0,0.882,0.118,I have a love/hate relationship with Korean solo queue.. Everyone aside from bot lane plays assassins/damage dealer… https://t.co/BZXparKMpi,441
441,@Smoothie,0.0,Wed Apr 11 18:28:16 +0000 2018,0.0,1.0,0.0,? ?? ?? https://t.co/z5L5lSGtQ7,442
442,@Smoothie,0.0,Sun Apr 08 22:06:08 +0000 2018,0.0,1.0,0.0,Impact 50 cs at 14 minutes feelsbadman,443
